file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
fr_test_0_common_voice_fr_18297347.wav,French,聆聽這段演講，選出說話者所使用的語言。（a）法語 （b）日語 （c）西班牙語 （d）韓語,（a）法語,根據所提供的錄音內容，請從列表中的 ISO 語言代碼中，選出最能正確對應錄音中所使用語言的代碼。（a）fr （b）ja （c）es （d）ko,（a）fr
fr_test_0_common_voice_fr_17897349.wav,French,從所提供的音檔中，所說的語言是什麼？(a) 西班牙語 (b) 韓語 (c) 法語 (d) 義大利語,(c) 法語,根據所提供的音檔範例，下列哪一個國家將該語言列為官方語言？(a) 智利 (b) 南韓 (c) 塞內加爾 (d) 梵蒂岡,(c) 塞內加爾
fr_test_0_common_voice_fr_18605005.wav,French,判斷所提供的語音是屬於哪一種語言。(a) 中文 (b) 法文 (c) 英文 (d) 西班牙文,(b) 法文,根據音訊錄音和所說語言，在所提供的選項中，哪一個城市最有可能位於一個將這種語言正式列為官方語言之一的國家？(a) 台北 (b) 太子港 (c) 威靈頓 (d) 利馬,(b) 太子港
fr_test_0_common_voice_fr_20894915.wav,French,聆聽所提供的音訊。下列哪一種語言最符合錄音中所說的語言？ (a) 韓語 (b) 法語 (c) 義大利語 (d) 西班牙語,(b) 法語,在所提供的歷史人物中，誰最有可能來自一個正式承認音訊語言為官方語言的國家？ (a) Shin Saimdang (b) Toussaint Louverture (c) Leonardo da Vinci (d) Simón Bolívar,(b) Toussaint Louverture
fr_test_0_common_voice_fr_20723077.wav,French,"請仔細聆聽所提供的語音片段，並評估說話者所使用的語言。請選擇最能代表音檔中使用語言的答案。
(a) 中文
(b) 德語
(c) 義大利語
(d) 法語",(d) 法語,"若有意前往該語音所用語言的國家留學或工作，下列哪一項測驗最適合用來證明語言能力？
(a) HSK
(b) 歌德證書（Goethe-Zertifikat）
(c) 義大利語認證考試（CILS）
(d) 法語高級文憑（DALF）",(d) 法語高級文憑（DALF）
fr_test_0_common_voice_fr_20275008.wav,French,音訊中包含一段短暫的演講片段，是用特定語言講述的。你的任務是分析音訊，判斷說話者使用的是以下哪一種語言？(a) 中文 (b) 日文 (c) 英文 (d) 法文,(d) 法文,根據這段音訊中所使用的語言，以下哪一個語系包含這種語言？(a) 漢藏語系 (b) 韓語系 (c) 日語系 (d) 印歐語系,(d) 印歐語系
fr_test_0_common_voice_fr_23976662.wav,French,請仔細聆聽音頻，重點注意講話內容。根據你的分析，從以下選項中選出說話者所使用的語言：(a) 中文 (b) 法文 (c) 德文 (d) 義大利文,(b) 法文,在考慮音頻所用語言時，下列哪一本書的原作是用該語言寫成的？(a) 紅樓夢 (b) 悲慘世界 (c) 荒原狼 (d) 倘若這是個人,(b) 悲慘世界
fr_test_0_common_voice_fr_17320904.wav,French,請聆聽所提供的音訊片段，並從以下選項中選出講者所使用的語言。你的任務就是選擇你認為與語音相符的語言。（a）德語（b）西班牙語（c）法語（d）韓語,（c）法語,根據音訊中聽到的語言，以下哪一道菜最能代表該語言作為官方語言的國家的飲食傳統？（a）炸豬排（b）西班牙冷湯（c）紅酒燉雞（d）韓式烤肉,（c）紅酒燉雞
fr_test_0_common_voice_fr_36972690.wav,French,請聆聽所提供的音訊片段，並判斷該個體所說的語言。請從下列表單中，選出最符合你對語音感知的語言。下列哪一個語言是講者在所提供音訊片段中所使用的？(a) 意大利語 (b) 法語 (c) 英語 (d) 日語,(b) 法語,考慮到該音訊中所使用的語言，下列哪一個詞語最能符合該語言中「冒險」的表達方式？(a) ennuis (b) aventure (c) 冒険 (d) 退屈,(b) aventure
fr_test_0_common_voice_fr_19001824.wav,French,請聽該段演講，並選出講者所使用的語言：(a) 中文 (b) 法文 (c) 英文 (d) 韓文,(b) 法文,從所提供的 ISO 語言代碼列表中，請選出你認為最合適且最準確代表音檔中所使用語言的代碼：(a) zh (b) fr (c) en (d) ko,(b) fr
fr_test_0_common_voice_fr_19726647.wav,French,從所提供的音訊中，所說的語言是？ (a) 日語 (b) 義大利語 (c) 英語 (d) 法語,(d) 法語,根據所提供的音訊，下列選項中的哪個國家承認音訊中所說的語言為其官方語言之一？ (a) 日本 (b) 聖馬利諾 (c) 愛爾蘭 (d) 塞內加爾,(d) 塞內加爾
fr_test_0_common_voice_fr_19140964.wav,French,判斷所提供的語音是屬於哪一種語言？(a) 法語 (b) 日語 (c) 中文 (d) 英語,(a) 法語,考慮到在音訊樣本中聽到的語言，以下選項中哪一個城市位於以此語言為官方語言的國家？(a) 阿比讓 (b) 廣島 (c) 上海 (d) 利物浦,(a) 阿比讓
fr_test_0_common_voice_fr_19612819.wav,French,請聆聽所提供的音檔。下列哪一種語言最符合錄音中所說的語言？（a）英語 （b）中文 （c）日語 （d）法語,（d）法語,在檢視音檔中的語言後，下列哪一位歷史人物最有可能來自以此語言作為官方語言的國家？（a）Winston Churchill （b）孔子 （c）豐臣秀吉 （d）拿破崙·波拿巴,（d）拿破崙·波拿巴
it_test_0_common_voice_it_19174858.wav,Italian,"請仔細聆聽提供的語音片段，並評估該位個體所使用的語言。請選出最能代表音檔所用語言的答案。
(a) 日語　(b) 中文　(c) 義大利語　(d) 法語",(c) 義大利語,"考量此音檔的脈絡與所使用的語言，下列哪一項測驗是測量該語言能力最廣泛使用的考試？
(a) EJU　(b) TOCFL　(c) CELI　(d) TCF",(c) CELI
it_test_0_common_voice_it_19984741.wav,Italian,音訊內容包括一段以特定語言所說的簡短演說。你的任務是分析這段音訊並判斷講者所使用的是下列哪一種語言？(a) 義大利語 (b) 德語 (c) 英語 (d) 西班牙語,(a) 義大利語,根據這段音訊中所聽到語言的語言學特徵及來源，該語言最準確屬於下列哪一個語言家族？(a) 印歐語系 (b) 漢藏語系 (c) 韓語語系 (d) 日語語系,(a) 印歐語系
it_test_0_common_voice_it_20312021.wav,Italian,請仔細聆聽音頻，重點關注其語音。根據你的分析，從以下選項中選出說話者所使用的語言：（a）義大利語 （b）英語 （c）西班牙語 （d）日語,(a) 義大利語,根據以下選項，哪一本書的原始創作語言與你在此音頻中所聽到的一致？（a）如果這是人（b）傲慢與偏見 （c）霍亂時期的愛情 （d）千隻鶴,(a) 如果這是人
it_test_0_common_voice_it_20088606.wav,Italian,請聆聽提供的音訊片段，並從以下選項中選擇說話者所使用的語言。您的任務是選出您認為與該語音相符的語言。(a) 韓語 (b) 義大利語 (c) 西班牙語 (d) 法語,(b) 義大利語,根據音訊內容，下列哪一道菜餚最有可能與廣泛使用該語言的國家有文化與料理上的聯繫？(a) 韓國烤肉 (b) 義式冰淇淋 (c) 西班牙冷湯 (d) 普羅旺斯燉菜,(b) 義式冰淇淋
it_test_0_common_voice_it_20083382.wav,Italian,請聆聽所提供的音訊片段，並辨識說話者所使用的語言。請從下列選項中選擇最符合你對該語音判斷的語言。請問在所提供的音訊片段中，說話者所使用的是下列哪一種語言？（a）中文  （b）西班牙文  （c）法文  （d）義大利文,（d）義大利文,根據該音訊所使用的語言，下列哪一個詞是「prosperity」在該語言中的正確翻譯？（a）estancamiento  （b）prosperidad  （c）stagnazione  （d）prosperità,（d）prosperità
it_test_0_common_voice_it_20066531.wav,Italian,請聆聽這段語音，並選擇說話者所使用的語言。(a) 西班牙語 (b) 義大利語 (c) 德語 (d) 日語,(b) 義大利語,下列哪一個 ISO 語言代碼對應於本音檔所使用的語言？(a) es (b) it (c) de (d) ja,(b) it
it_test_0_common_voice_it_20083381.wav,Italian,根據提供的音訊，所說的語言是什麼？（a）義大利語 （b）英語 （c）法語 （d）日語,（a）義大利語,以下哪個國家正式承認該音訊中所說的語言為官方語言？（a）義大利 （b）紐西蘭 （c）海地 （d）日本,（a）義大利
it_test_0_common_voice_it_20066528.wav,Italian,判斷所提供語音的語言是什麼？(a) 中文 (b) 法文 (c) 西班牙文 (d) 義大利文,(d) 義大利文,以下哪一個城市最有可能位於該語音語言作為官方語言的國家？(a) 深圳 (b) 達卡 (c) 巴塞隆納 (d) 威尼斯,(d) 威尼斯
it_test_0_common_voice_it_19128804.wav,Italian,請聆聽所提供的音訊。下列哪一種語言最符合錄音中所說的語言？(a) 韓語 (b) 義大利語 (c) 德語 (d) 日語,(b) 義大利語,下列哪一位歷史人物最有可能來自錄音所用語言為官方語言的國家？(a) Shin Saimdang (b) Dante Alighieri (c) Sigmund Freud (d) Hokusai,(b) Dante Alighieri
it_test_0_common_voice_it_19079254.wav,Italian,請仔細聆聽提供的語音片段，並評估講話者所使用的語言。請選擇最能代表音檔所用語言的答案。（a）義大利語 （b）德語 （c）韓語 （d）西班牙語,（a）義大利語,哪一個標準化測驗是用來評估此語音片段所講語言的語言能力？（a）CILS （b）DSH （c）TOPIK （d）DELE,（a）CILS
it_test_0_common_voice_it_20009909.wav,Italian,音訊中包含一段以特定語言所說的短講。你的任務是分析音訊並判斷說話者正在使用下列哪一種語言？(a) 德語 (b) 中文 (c) 義大利語 (d) 韓語,(c) 義大利語,音訊中的語言屬於哪一個語系？(a) 漢藏語系 (b) 日本－琉球語系 (c) 印歐語系 (d) 韓語語系,(c) 印歐語系
it_test_0_common_voice_it_19979142.wav,Italian,請仔細聆聽音訊，專注於語音內容。根據你的分析，從以下選項中選出講者所使用的語言：(a) 德語 (b) 中文 (c) 義大利語 (d) 西班牙語,(c) 義大利語,以下哪一部文學經典最初是用音訊中的語言創作的？(a) 審判 (b) 西遊記 (c) 神曲 (d) 百年孤獨,(c) 神曲
it_test_0_common_voice_it_19993046.wav,Italian,請聆聽所提供的音訊片段，並從下列選項中選出講話者所使用的語言。你的任務是選擇你認為與語音相符的語言。 (a) 韓語 (b) 日語 (c) 義大利語 (d) 英語,(c) 義大利語,下列哪一道菜最有可能起源於音訊中主要語言所屬國家？ (a) Bulgogi（韓式烤肉） (b) Takoyaki（章魚燒） (c) Risotto（燉飯） (d) Fish and Chips（炸魚薯條）,(c) Risotto（燉飯）
it_test_0_common_voice_it_39278374.wav,Italian,請聆聽提供的音檔，並判斷說話者所使用的語言。請從下列選項中選出最符合您的語音辨識的語言。以下哪一種語言是音檔中的說話者所使用的語言？(a) 義大利語 (b) 英語 (c) 法語 (d) 韓語,(a) 義大利語,將“prosperity”翻譯成音檔中所說的語言，下列哪一個詞最能準確對應其意義？(a) prosperità (b) povertà (c) 번영 (d) 빈곤,(a) prosperità
it_test_0_common_voice_it_19079255.wav,Italian,請聆聽該段演講，並選擇講者所說的語言是下列哪一種？(a) 韓語 (b) 義大利語 (c) 日語 (d) 法語,(b) 義大利語,在提供的 ISO 語言代碼中，哪一個最精確地對應於音檔中所說的語言？(a) ko (b) it (c) ja (d) fr,(b) it
it_test_0_common_voice_it_19996794.wav,Italian,從提供的音訊中，所說的是哪一種語言？(a) 西班牙語 (b) 義大利語 (c) 中文 (d) 日語,(b) 義大利語,在列出的國家中，哪一個國家的官方語言是音訊中所講的語言？(a) 哥倫比亞 (b) 聖馬利諾 (c) 中國 (d) 日本,(b) 聖馬利諾
it_test_0_common_voice_it_19174856.wav,Italian,判斷所提供語音的語言是什麼？ (a) 義大利語 (b) 韓語 (c) 法語 (d) 德語,(a) 義大利語,在所列出的城市中，哪一個最有可能位於以該語音語言為官方語言的國家？ (a) 羅馬 (b) 釜山 (c) 科爾馬 (d) 因斯布魯克,(a) 羅馬
it_test_0_common_voice_it_20073165.wav,Italian,請聆聽提供的音檔。下列哪一種語言最符合錄音中所使用的語言？(a) 德語 (b) 日語 (c) 義大利語 (d) 西班牙語,(c) 義大利語,在提供的人物中，誰最有可能來自一個官方認可錄音使用語言的國家？(a) Johann Wolfgang von Goethe (b) Oda Nobunaga (c) Leonardo da Vinci (d) Miguel de Cervantes,(c) Leonardo da Vinci
it_test_0_common_voice_it_30761056.wav,Italian,請仔細聆聽所提供的語音片段，並評估說話者所使用的語言。請選出最能代表該語音所用語言的答案。(a) 日語 (b) 義大利語 (c) 德語 (d) 西班牙語,(b) 義大利語,如果你想證明你在此語音所用語言方面的能力，應該參加哪一項測驗？(a) JLPT (b) CELI (c) DSH (d) DELE,(b) CELI
it_test_0_common_voice_it_20023816.wav,Italian,音檔中包含一段短暫的語音片段，該語音片段使用某一特定語言。你的任務是分析此音檔並判斷講者所使用的語言是下列哪一種。(a) 英語 (b) 義大利語 (c) 日語 (d) 德語,(b) 義大利語,在下列選項中，哪一個語系包含了此音檔所使用的語言？(a) 韓語系 (b) 印歐語系 (c) 漢藏語系 (d) 日語系,(b) 印歐語系
it_test_0_common_voice_it_20253547.wav,Italian,請仔細聆聽音檔，重點聽辨說話內容。根據你的分析，從下列選項中選出講者所使用的語言：（a）英語（b）義大利語（c）德語（d）法語,（b）義大利語,在下列書籍中，哪一本的原始版本是以音檔中聽到的語言創作的？（a）簡愛（b）訂婚者（c）柏林亞歷山大廣場（d）鼠疫,（b）訂婚者
it_test_0_common_voice_it_20263438.wav,Italian,請聆聽提供的音頻片段，並從以下選項中選出說話者所使用的語言。您的任務是選擇您認為與該語音相符的語言。(a) 法語 (b) 日語 (c) 義大利語 (d) 英語,(c) 義大利語,在以下菜餚中，哪一道與音頻語言所屬國家有關？(a) 法國紅酒燉雞 (b) 天婦羅 (c) 瑪格麗特披薩 (d) 哈吉斯,(c) 瑪格麗特披薩
it_test_0_common_voice_it_20029967.wav,Italian,聆聽所提供的音訊片段，並辨識該名人士所使用的語言。請從下列選項中選擇你認為最符合該語音的語言。以下哪一種語言是該音訊片段中講者所使用的？（a）日語 （b）韓語 （c）西班牙語 （d）義大利語,（d）義大利語,根據所提供的翻譯列表，哪一個詞在該音訊的語言當中對應到「gratitude」？（a）egoísmo （b）egoismo （c）gratitud （d）riconoscenza,（d）riconoscenza
it_test_0_common_voice_it_20002088.wav,Italian,請聆聽此段演講，並選擇講者所使用的語言。(a) 義大利語 (b) 韓語 (c) 德語 (d) 英語,(a) 義大利語,從下列給定的 ISO 語言代碼中，哪一個正確代表本音訊錄音中所說的語言？(a) it (b) ko (c) de (d) en,(a) it
it_test_0_common_voice_it_19984742.wav,Italian,根據所提供的音訊，所說的是哪一種語言？(a) 義大利語 (b) 西班牙語 (c) 法語 (d) 日語,(a) 義大利語,在以下選項中，哪一個國家將音訊中所說的語言作為其官方語言之一？(a) 聖馬利諾 (b) 厄瓜多 (c) 塞內加爾 (d) 日本,(a) 聖馬利諾
it_test_0_common_voice_it_18392126.wav,Italian,判斷所提供語音的語言。（a）日語 （b）韓語 （c）德語 （d）義大利語,（d）義大利語,在所提供的城市中，哪一個位於語音中所說語言屬於官方語言的國家內？（a）Tokyo（b）Pyongyang（c）Innsbruck（d）Florence,（d）Florence
it_test_0_common_voice_it_19996788.wav,Italian,請聆聽所提供的音訊。以下哪一種語言最符合錄音中所使用的語言？(a) 英語 (b) 日語 (c) 韓語 (d) 義大利語,(d) 義大利語,以下選項中的哪一位歷史人物來自將該音訊語言列為官方語言的國家？(a) Nelson Mandela (b) Emperor Meiji (c) Kim Dae-jung (d) Giuseppe Verdi,(d) Giuseppe Verdi
it_test_0_common_voice_it_17767726.wav,Italian,請仔細聆聽所提供的演講片段，並評估講者所使用的語言。請選擇最能代表該音檔所使用語言的答案。(a) 韓語 (b) 義大利語 (c) 德語 (d) 日語,(b) 義大利語,如果你計畫出國留學，哪一個測驗是用來評量此音檔中所聽到的語言？(a) TOPIK (b) CELI (c) TestDaF (d) BJT,(b) CELI
it_test_0_common_voice_it_20066529.wav,Italian,音訊中包含一段以特定語言講述的簡短演說片段。你的任務是分析音訊並判斷說話者所使用的語言是下列哪一個？(a) 法語 (b) 德語 (c) 義大利語 (d) 中文,(c) 義大利語,音訊中所聽見的語言屬於下列哪一個語系？(a) 漢藏語系 (b) 韓語語系 (c) 印歐語系 (d) 日語語系,(c) 印歐語系
it_test_0_common_voice_it_19992410.wav,Italian,請仔細聆聽該音檔，並專注於演講內容。根據你的分析，請從以下選項中選出講者所使用的語言：（a）德語 （b）法語 （c）義大利語 （d）西班牙語,(c) 義大利語,哪一部文學經典最初是用該音檔中所聽到的語言創作？（a）The Trial（b）Swann's Way（c）The Betrothed（d）Don Quixote,(c) The Betrothed
it_test_0_common_voice_it_20387084.wav,Italian,請聆聽所提供的音訊片段，並從以下選項中選擇說話者所使用的語言。您的任務就是選擇您認為與語音內容相符的語言。(a) 韓語 (b) 西班牙語 (c) 義大利語 (d) 法語,(c) 義大利語,下列哪一道料理來自以音訊中語言為主要語言的國家？(a) 泡菜 (b) 墨西哥玉米餅 (c) 義式冰淇淋 (d) 馬賽魚湯,(c) 義式冰淇淋
it_test_0_common_voice_it_20038890.wav,Italian,請聆聽所提供的音訊片段，並辨識該人士所使用的語言。請從下方選項中選擇最符合您對其語音印象的語言。受測者在音訊片段中使用的是哪一種語言？(a) 中文 (b) 義大利文 (c) 韓文 (d) 西班牙文,(b) 義大利文,在音訊中所講的語言裡，下列哪一個選項正確翻譯了「wisdom」這個詞？(a) sagesse (b) saggezza (c) fierté (d) arroganza,(b) saggezza
it_test_0_common_voice_it_19999159.wav,Italian,請聆聽這段語音，並選出說話者所使用的語言。(a) 義大利語 (b) 法語 (c) 韓語 (d) 中文,(a) 義大利語,考慮上述選項，以下哪一個 ISO 代碼正確表示這段語音所使用的語言？(a) it (b) fr (c) ko (d) zh,(a) it
it_test_0_common_voice_it_17700748.wav,Italian,請根據提供的音訊判斷，所說的是哪一種語言？ (a) 義大利語 (b) 中文 (c) 英文 (d) 韓語,(a) 義大利語,下列哪一個國家正式使用音訊中所說的語言？ (a) 梵蒂岡 (b) 中國 (c) 南非 (d) 南韓,(a) 梵蒂岡
it_test_0_common_voice_it_29267781.wav,Italian,判斷所提供語音的語言是什麼？ (a) 日語 (b) 法語 (c) 韓語 (d) 義大利語,(d) 義大利語,在以下選項中，哪一個城市最有可能位於該語音語言為官方語言的國家？ (a) 東京 (b) 巴黎 (c) 平壤 (d) 拿坡里,(d) 拿坡里
it_test_0_common_voice_it_20360020.wav,Italian,請聆聽提供的音訊。下列哪一種語言最符合錄音中所說的語言？(a) 義大利語 (b) 西班牙語 (c) 韓語 (d) 英語,(a) 義大利語,下列哪位歷史人物最有可能來自一個官方承認音訊中所說語言的國家？(a) Michelangelo Buonarroti (b) Simón Bolívar (c) Kim Dae-jung (d) Winston Churchill,(a) Michelangelo Buonarroti
it_test_0_common_voice_it_23781489.wav,Italian,請仔細聆聽所提供的語音片段，並評估講者所使用的語言。請選擇最能代表音訊中所使用語言的答案。 (a) 義大利語 (b) 韓語 (c) 德語 (d) 法語,(a) 義大利語,在這些選項中，哪一種標準化測驗評估音訊中聽到的語言？ (a) CELI (b) TOPIK (c) TestDaF (d) TCF,(a) CELI
it_test_0_common_voice_it_17443191.wav,Italian,音訊包含一段以特定語言所說的簡短演講片段。你的任務是分析這段音訊並判斷說話者使用的是以下哪一種語言。(a) 中文 (b) 義大利語 (c) 日語 (d) 法語,(b) 義大利語,音訊中的語言屬於哪一個語系？(a) 韓語語系 (b) 印歐語系 (c) 日語語系 (d) 漢藏語系,(b) 印歐語系
it_test_0_common_voice_it_18330913.wav,Italian,請仔細聆聽音訊，重點關注說話內容。根據你的分析，從下列選項中選出講者所使用的語言：(a) 英語 (b) 義大利語 (c) 法語 (d) 日語,(b) 義大利語,下列書籍中，哪一本原文是以此音訊中所聽到的語言寫成的？(a) Lord of the Flies (b) The Betrothed (c) Germinal (d) Silent Cry,(b) The Betrothed
it_test_0_common_voice_it_20017854.wav,Italian,請聆聽所提供的音訊片段，並從下列選項中選出說話者所使用的語言。你的任務僅是選出你認為最符合音檔內容的語言。（a）義大利語（b）日語（c）韓語（d）德語,（a）義大利語,在下列選項中，哪一道料理起源於此音檔主導語言的國家？（a）瑪格麗特披薩（b）天婦羅（c）韓式烤肉（d）蝴蝶脆餅,（a）瑪格麗特披薩
it_test_0_common_voice_it_20001248.wav,Italian,請聆聽所提供的音訊片段，並判斷說話者所使用的語言。請從下列選項中選出最符合你對語音印象的語言。以下哪一種語言是說話者在音訊片段中所使用的語言？(a) 中文 (b) 韓文 (c) 西班牙文 (d) 義大利文,(d) 義大利文,考慮到此音訊所使用的語言，下列哪一個詞最能準確地翻譯「kindness」這個詞，並正確傳達其意義？(a) indifferenza (b) amabilidad (c) indiferencia (d) gentilezza,(d) gentilezza
it_test_0_common_voice_it_20328248.wav,Italian,請聆聽片段中的演講，並選擇講者所使用的語言。（a）義大利語 （b）日語 （c）韓語 （d）德語,（a）義大利語,從下列選項中，哪一個 ISO 語言代碼最適合用來分類該音檔中的語言？（a）it （b）ja （c）ko （d）de,（a）it
it_test_0_common_voice_it_20233128.wav,Italian,根據提供的音訊，請問所使用的是哪一種語言？(a) 德語 (b) 法語 (c) 義大利語 (d) 西班牙語,(c) 義大利語,哪一個國家將音訊中所使用的語言作為其官方語言之一？(a) 奧地利 (b) 塞內加爾 (c) 梵蒂岡 (d) 厄瓜多,(c) 梵蒂岡
it_test_0_common_voice_it_20067687.wav,Italian,判斷所提供語音的語言是什麼？(a) 西班牙語 (b) 法語 (c) 德語 (d) 義大利語,(d) 義大利語,以下哪一個城市位於語音所用語言為官方語言的國家？(a) Chihuahua City (b) Abidjan (c) Vienna (d) Naples,(d) Naples
it_test_0_common_voice_it_22941730.wav,Italian,請聆聽所提供的音檔。下列哪一種語言最符合錄音中所講的語言？（a）義大利語（b）德語（c）中文（d）日語,（a）義大利語,在下列人物中，誰來自該音檔語言為官方語言的國家？（a）Giuseppe Verdi（b）Hermann Hesse（c）杜甫（d）葛飾北齋,（a）Giuseppe Verdi
it_test_0_common_voice_it_21348419.wav,Italian,請仔細聆聽所提供的語音片段，並評估該人士所說的語言。請選出最能代表音檔所用語言的答案。(a) 西班牙語 (b) 義大利語 (c) 日語 (d) 韓語,(b) 義大利語,哪一種測驗專注於評量本語音片段所使用語言的能力？(a) SIELE (b) CILS (c) EJU (d) KLAT,(b) CILS
it_test_0_common_voice_it_25009291.wav,Italian,音訊中包含一段以特定語言所講的短演講片段。你的任務是分析該音訊並判斷講者所使用的是下列哪一種語言。(a) 義大利語 (b) 中文 (c) 西班牙語 (d) 法語,(a) 義大利語,下列哪一語系對應於音訊中所聽到的語言？(a) 印歐語系 (b) 日琉語系 (c) 漢藏語系 (d) 韓語系,(a) 印歐語系
it_test_0_common_voice_it_21260627.wav,Italian,請仔細聆聽音檔，專注在講話內容。根據你的分析，請從以下選項中選出講者所使用的語言：(a) 中文 (b) 日文 (c) 韓文 (d) 義大利文,(d) 義大利文,根據提供的選項，下列哪一部文學名著最早是以音檔中的語言創作的？(a) 水滸傳 (b) こゝろ (c) 82年生的金智英 (d) 豹,(d) 豹
it_test_0_common_voice_it_19974574.wav,Italian,請聆聽所提供的音訊片段，並從下列選項中選出說話者所使用的語言。你的任務是選擇你認為與音訊相符的語言。（a）中文 （b）義大利語 （c）法語 （d）日語,（b）義大利語,在下列料理中，哪一項最強烈地與此音訊所屬國家的主要語言相關？（a）水餃 （b）提拉米蘇 （c）紅酒燉雞 （d）壽司,（b）提拉米蘇
it_test_0_common_voice_it_20003243.wav,Italian,請聆聽所提供的音檔，並判斷這位講話者所使用的語言。請從下列選項中選擇最符合您對語音判斷的語言。音檔中的講者正在使用哪一種語言？(a) 中文 (b) 韓文 (c) 西班牙文 (d) 義大利文,(d) 義大利文,在所列的選項中，哪一個詞彙在音檔所聽到的語言中代表「智慧」？(a) stoltezza (b) sabiduría (c) tontería (d) saggezza,(d) saggezza
it_test_0_common_voice_it_20019278.wav,Italian,請聆聽語音片段，並選擇說話者所使用的語言。（a）中文（b）英文（c）義大利文（d）日文,（c）義大利文,在考慮本音訊範例中的語言時，下列哪一個 ISO 語言代碼最適合用來正確識別說話者所使用的語言？（a）zh（b）en（c）it（d）ja,（c）it
it_test_0_common_voice_it_21279649.wav,Italian,根據所提供的音訊，講的是哪一種語言？ (a) 德語 (b) 義大利語 (c) 西班牙語 (d) 英語,(b) 義大利語,考慮到這段音訊中所使用的語言，下列哪一個國家將此語言列為官方語言之一？ (a) 奧地利 (b) 義大利 (c) 墨西哥 (d) 南非,(b) 義大利
it_test_0_common_voice_it_18244253.wav,Italian,判斷所提供的語音屬於哪一種語言。(a) 西班牙語 (b) 義大利語 (c) 日語 (d) 英語,(b) 義大利語,考慮音訊錄音所使用的語言，下列哪一個城市最有可能位於該語言被認定為官方語言之一的國家？(a) 馬德里 (b) 羅馬 (c) 廣島 (d) 倫敦,(b) 羅馬
it_test_0_common_voice_it_25877201.wav,Italian,請聆聽所提供的音檔。下列哪一種語言最符合音檔中所使用的語言？(a) 義大利語 (b) 法語 (c) 中文 (d) 日語,(a) 義大利語,考慮音檔中所說的語言，下列哪一位歷史人物最有可能來自該語言被正式認可為官方語言之一的國家？(a) Giuseppe Verdi (b) Jean-Bédel Bokassa (c) 杜甫 (d) 紫式部,(a) Giuseppe Verdi
it_test_0_common_voice_it_20021881.wav,Italian,請仔細聆聽所提供的語音片段，並評估該人士所說的語言。請選出最能代表音頻中所使用語言的答案。(a) 中文 (b) 義大利文 (c) 韓文 (d) 德文,(b) 義大利文,如果你需要評估自己在此音訊中所說語言的熟練度，下列哪一個標準化測驗最適合用來測量你的語言能力？(a) HSK (b) CELI (c) TOPIK (d) TestDaF,(b) CELI
it_test_0_common_voice_it_23856387.wav,Italian,該音訊包含一段以特定語言發表的簡短演講。請分析此音訊並判斷說話者使用的是下列哪一種語言？ (a) 英語 (b) 中文 (c) 日語 (d) 義大利語,(d) 義大利語,考慮此音訊所使用的語言，根據語言學分類，該語言最正確屬於下列哪一個語系？ (a) 漢藏語系 (b) 韓語語系 (c) 日琉語系 (d) 印歐語系,(d) 印歐語系
it_test_0_common_voice_it_20021166.wav,Italian,請仔細聆聽音訊，並專注於說話內容。根據你的分析，從提供的選項中選出說話者所使用的語言：(a) 義大利語 (b) 韓語 (c) 德語 (d) 英語,(a) 義大利語,考慮到本音訊中所使用的語言，下列哪一部文學作品最初是用這種語言創作的？(a) 十日談 (b) 我們扭曲的英雄 (c) 浮士德 (d) 傲慢與偏見,(a) 十日談
it_test_0_common_voice_it_20266928.wav,Italian,請聆聽所提供的音頻片段，並從以下選項中選出講者所使用的語言。你的任務就是選擇你認為最符合該語音的語言。(a) 西班牙語 (b) 中文 (c) 韓語 (d) 義大利語,(d) 義大利語,根據音頻中所講的語言，下列哪一項料理最有可能起源於以這個語言為主要語言的國家？(a) 西班牙海鮮燉飯 (b) 麻婆豆腐 (c) 烤五花肉 (d) 千層麵,(d) 千層麵
it_test_0_common_voice_it_23834479.wav,Italian,請聆聽所提供的音檔片段，並辨識講話者所使用的語言。請從以下的選項中選出最符合你對該語音認知的語言。以下哪一種語言是講話者在音檔片段中所使用的？(a) 西班牙語 (b) 義大利語 (c) 法語 (d) 韓語,(b) 義大利語,以下哪一個單字是將「gratitude」正確翻譯成該音檔中所使用語言的選項？(a) resentimiento (b) riconoscenza (c) rancore (d) gratitud,(b) riconoscenza
it_test_0_common_voice_it_17848535.wav,Italian,聆聽語音片段，並選擇說話者所使用的語言。（a）韓語（b）義大利語（c）中文（d）德語,（b）義大利語,根據所提供的音訊錄音，以下選項中的哪一個 ISO 語言代碼最適合準確識別該錄音中所使用的語言？（a）ko（b）it（c）zh（d）de,（b）it
it_test_0_common_voice_it_19983261.wav,Italian,根據所提供的音訊，請問使用的是哪一種語言？(a) 法語 (b) 中文 (c) 義大利語 (d) 德語,(c) 義大利語,在所列選項的國家中，哪一個國家將音訊中所使用的語言正式認定為官方語言？(a) 法國 (b) 中國 (c) 義大利 (d) 列支敦斯登,(c) 義大利
ja_test_0_common_voice_ja_39110084.wav,Japanese,判斷提供的語音所使用的語言為何？ (a) 法語 (b) 韓語 (c) 日語 (d) 中文,(c) 日語,在分析音訊中的語言後，下列哪一個城市最有可能位於該語言作為官方語言的國家？ (a) Colmar (b) 釜山 (c) 大阪 (d) 北京,(c) 大阪
