file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
frog30.wav,frog,在以下提供的選項中，你認為哪一種動物負責錄音中所捕捉到的聲音？(a) 牛 (b) 綿羊 (c) 青蛙 (d) 公雞,(c) 青蛙,哪一項身體特徵最符合這段音頻中的動物？(a) 蹄 (b) 觸手 (c) 鱗片 (d) 蹼足,(d) 蹼足
frog60.wav,frog,根據你聽到的音檔中聲音的特徵和音調，以下哪一種動物最有可能是此聲音的來源？(a) 烏鴉 (b) 青蛙 (c) 豬 (d) 母雞,(b) 青蛙,根據音檔中動物的聲音，下列哪一項物品最常被用於照顧這種動物？(a) 鳥籠 (b) 濾水器 (c) 挤奶機 (d) 貓砂盆,(b) 濾水器
frog37.wav,frog,根據你所聽到的音檔和所提供的選項，綜合你能辨識出的聲音特徵與特性，你認為這個聲音最有可能來自哪一種動物？(a) 豬 (b) 牛 (c) 狗 (d) 青蛙,(d) 青蛙,根據音檔中動物的叫聲，以下哪一種飲食類型最能準確描述其主要食物來源？(a) 食蟲動物 (b) 雜食動物 (c) 食肉動物 (d) 草食動物,(a) 食蟲動物
frog22.wav,frog,在下列動物中，請根據音訊中提供的聽覺特徵，選出最符合錄音聲音的動物？(a) 公雞 (b) 綿羊 (c) 青蛙 (d) 豬,(c) 青蛙,在提供的音訊片段中，該動物具有什麼外型特徵？(a) 蹄子 (b) 羽毛 (c) 觸手 (d) 蹼足,(d) 蹼足
frog35.wav,frog,根據你所聽到的音訊檔案，以及所提供的選項，你認為這個聲音最有可能是哪一種動物發出的？(a) 青蛙 (b) 綿羊 (c) 貓 (d) 母雞,(a) 青蛙,在以下選項中，哪一種聲音最符合音訊檔案中該動物的叫聲？(a) 啾啾聲 (b) 哞哞聲 (c) 呱呱聲 (d) 吠叫聲,(c) 呱呱聲
frog67.wav,frog,從以下提供的選項中，您認為錄音中的聲音來源是哪一種動物？(a) 豬 (b) 青蛙 (c) 牛 (d) 母雞,(b) 青蛙,根據生物分類系統，下列哪一種動物與錄音檔中的動物親緣關係最近？(a) 蟾蜍 (b) 墨西哥鈍口螈 (c) 無足螈 (d) 蠑螈,(a) 蟾蜍
frog33.wav,frog,請辨識這段音訊中最有可能發出聲音的動物，並從選項中選出最有可能的答案。(a) 貓 (b) 綿羊 (c) 青蛙 (d) 狗,(c) 青蛙,根據提供的選項，哪一種飲食類型最符合錄音中的動物？(a) 雜食性 (b) 肉食性 (c) 食蟲性 (d) 草食性,(c) 食蟲性
frog20.wav,frog,根據選項，您認為您聽到的聲音是屬於哪一種動物？(a) 貓 (b) 牛 (c) 公雞 (d) 青蛙,(d) 青蛙,根據所提供的聲音，下列哪一項最有可能是這種動物移動的方式？(a) 跑 (b) 跳 (c) 蠕動 (d) 飛,(b) 跳
frog23.wav,frog,從音訊檔中，你認為聲音的來源是下列哪一種動物？(a) 青蛙 (b) 牛 (c) 貓 (d) 綿羊,(a) 青蛙,在以下選項中，哪一項最適合用來照顧錄音中提到的那種動物的需求？(a) 貓砂盆 (b) 鳥籠 (c) 擠奶機 (d) 濾水器,(d) 濾水器
frog24.wav,frog,請從以下選項中選出與所提供聲音相符的動物？(a) 牛 (b) 母雞 (c) 公雞 (d) 青蛙,(d) 青蛙,在所提供的行為中，哪一項最能代表這種動物通常的行為？(a) 在不同表面間跳躍 (b) 搖尾巴 (c) 反芻 (d) 拍動翅膀,(a) 在不同表面間跳躍
frog59.wav,frog,在以下提供的選項中，你認為哪一種動物是錄音中聲音的來源？（a）公雞（b）烏鴉（c）青蛙（d）貓,（c）青蛙,根據林奈分類法，以下哪一種動物在系統發育上與錄音中的動物最為接近？（a）蚓螈（b）蟾蜍（c）蠑螈（d）山椒魚,（b）蟾蜍
frog6.wav,frog,在以下的動物列表中，根據你聽到的聲音特徵與聲調，你認為哪一種動物最有可能是錄音檔案中聲音的來源？(a) 公雞 (b) 青蛙 (c) 豬 (d) 烏鴉,(b) 青蛙,考慮到錄音中的動物，以下哪一項物品通常與妥善照顧這種動物有關？(a) 貓砂盆 (b) 鳥籠 (c) 擠奶機 (d) 濾水器,(d) 濾水器
frog8.wav,frog,根據你所聆聽到的音檔，並參考所提供的選項，你認為哪一種動物最有可能是這個聲音的來源？請考慮你在聲音中能辨識出的所有特徵與特性。（a）青蛙 （b）母雞 （c）綿羊 （d）狗,（a）青蛙,在所列出的飲食型態中，哪一種最能反映這個動物在其自然棲地的主要食物來源？（a）草食性 （b）雜食性 （c）食蟲性 （d）肉食性,（c）食蟲性
frog9.wav,frog,在以下列出的動物中，根據其聽覺特徵，你能夠辨認出哪一種最符合所提供音頻錄音中的聲音？(a) 蛙 (b) 狗 (c) 母雞 (d) 公雞,(a) 蛙,考慮錄音中動物的聲音，哪一種叫聲最能與之相比？(a) 哞哞聲 (b) 吠叫聲 (c) 呱呱聲 (d) 啁啾聲,(c) 呱呱聲
frog61.wav,frog,根據你所聽的音檔以及提供的選項，你認為哪一種動物最有可能和這個聲音相符？(a) 狗 (b) 蛙 (c) 豬 (d) 母雞,(b) 蛙,根據提供的選項，哪一種移動方式最適合你在音檔中聽到的動物？(a) 跳躍 (b) 蠕動 (c) 飛行 (d) 奔跑,(a) 跳躍
frog36.wav,frog,根據提供的選項，你認為錄音中聲音的來源是以下哪一種動物？(a) 牛 (b) 母雞 (c) 綿羊 (d) 青蛙,(d) 青蛙,根據音頻線索，下列哪一項身體特徵最有可能與音頻中的動物相關？(a) 觸手 (b) 蹼足 (c) 翅膀 (d) 蹄,(b) 蹼足
frog55.wav,frog,請根據此音訊片段，找出最有可能發出這個聲音的動物，並從選項中選出最可能的答案。 (a) 狗 (b) 豬 (c) 青蛙 (d) 貓,(c) 青蛙,下列哪一個行為最能描述錄音中該動物的典型行為？(a) 拍動翅膀 (b) 反芻咀嚼 (c) 在樹間飛行 (d) 在不同表面間跳躍,(d) 在不同表面間跳躍
frog15.wav,frog,根據選項，你認為你聽到的聲音是屬於哪種動物？ (a) 牛 (b) 青蛙 (c) 狗 (d) 豬,(b) 青蛙,根據發出聲音的動物特徵，你認為哪一項物品對於確保其健康最為重要？ (a) 貓砂盆 (b) 濾水器 (c) 鳥籠 (d) 擠奶機,(b) 濾水器
frog64.wav,frog,根據音頻檔案，您認為以下哪一種動物是聲音的來源？(a) 狗 (b) 烏鴉 (c) 青蛙 (d) 母雞,(c) 青蛙,根據錄音中的聲音，以及這類動物發出聲音時的自然習性，下列哪一項行為最能代表它通常的動作？(a) 在不同表面間跳躍 (b) 搖尾巴 (c) 在樹間飛行 (d) 扇動翅膀,(a) 在不同表面間跳躍
frog63.wav,frog,請從提供的選項中選出與聲音相符的動物？（a）青蛙 （b）貓 （c）狗 （d）牛,（a）青蛙,根據所提供的音訊，你認為下列哪一種聲音最接近這種動物的叫聲？（a）咯咯叫 （b）哞哞叫 （c）呱呱叫 （d）啾啾叫,（c）呱呱叫
frog46.wav,frog,在以下選項中，您認為哪一種動物是所提供音訊錄音中聲音的來源？(a) 狗 (b) 貓 (c) 綿羊 (d) 青蛙,(d) 青蛙,在以下選項中，哪一項最適合該動物在錄音中所屬的食性分類？(a) 肉食性 (b) 草食性 (c) 雜食性 (d) 食蟲性,(d) 食蟲性
frog39.wav,frog,根據你所聽到的音檔聲音的特徵與音調，下列哪一種動物最有可能是該聲音的來源？(a) 母雞 (b) 狗 (c) 牛 (d) 青蛙,(d) 青蛙,產生這種聲音的動物最有可能具備哪一種身體特徵？(a) 蹼足 (b) 翅膀 (c) 羽毛 (d) 鱗片,(a) 蹼足
frog31.wav,frog,根據你所聆聽的音檔，以及所提供的選項，綜合分析聲音中的各項特徵和特性，你認為這個聲音最有可能是哪一種動物發出的？(a) 狗 (b) 烏鴉 (c) 青蛙 (d) 羊,(c) 青蛙,根據生物分類學中定義的分類階層，下列哪一種動物和音檔中的動物親緣關係最近？(a) 蠑螈 (b) 墨西哥鈍口螈 (c) 蟾蜍 (d) 無足螈,(c) 蟾蜍
frog14.wav,frog,在下列動物中，請根據所提供的音頻錄音的聽覺特徵，辨認出最符合該聲音的動物是哪一種？(a) cat (b) frog (c) rooster (d) dog,(b) frog,在所列的移動方式中，哪一種最符合該動物發聲時的典型移動方式？(a) 蠕動 (b) 跳躍 (c) 奔跑 (d) 飛行,(b) 跳躍
frog34.wav,frog,根據你聆聽過的音訊檔案以及所提供的選項，你認為哪一種動物最有可能與該聲音相符？ (a) 青蛙 (b) 母雞 (c) 烏鴉 (d) 豬,(a) 青蛙,根據所提供的音訊，以下哪一個選項最能描述該動物的主要移動方式？ (a) 蛇行 (b) 飛行 (c) 奔跑 (d) 跳躍,(d) 跳躍
frog32.wav,frog,在以下選項中，你認為錄音中發出聲音的是哪一種動物？(a) 牛 (b) 烏鴉 (c) 母雞 (d) 青蛙,(d) 青蛙,根據聲音以及發出聲音動物的特徵，通常需要哪一項物品來確保牠的健康與福祉？(a) 鳥籠 (b) 擠奶機 (c) 濾水器 (d) 貓砂盆,(c) 濾水器
frog49.wav,frog,請判斷此音頻片段中最有可能發出聲音的動物，並從以下選項中選出最有可能的答案。(a) 牛 (b) 烏鴉 (c) 青蛙 (d) 狗,(c) 青蛙,根據提供的聲音，你認為以下哪一項身體特徵最符合該動物的外觀或特徵？(a) 蹄子 (b) 蹼狀腳 (c) 觸手 (d) 翅膀,(b) 蹼狀腳
frog43.wav,frog,根據選項，你認為你聽到的聲音是屬於哪一種動物？(a) 貓 (b) 青蛙 (c) 豬 (d) 公雞,(b) 青蛙,下列哪一種動物與音頻中辨識出的物種有最近的系統發生學親緣關係？(a) 蟾蜍 (b) 無足蝙蝠 (c) 墨西哥鈍口螈 (d) 蠑螈,(a) 蟾蜍
frog29.wav,frog,從音訊檔案中，您認為下列哪一種動物是這個聲音的來源？(a) 青蛙 (b) 狗 (c) 羊 (d) 貓,(a) 青蛙,根據音訊，以下哪一種聲音最有可能與錄音中動物發出的聲音相似？(a) 啁啾聲 (b) 吠叫聲 (c) 哞叫聲 (d) 呱呱叫聲,(d) 呱呱叫聲
frog66.wav,frog,你能從提供的選項中選出與這個聲音相符合的動物嗎？(a) 綿羊 (b) 豬 (c) 青蛙 (d) 烏鴉,(c) 青蛙,在分析音檔中的聲音並思考發出這種聲音動物的自然飲食習慣時，下列哪一類最能代表其主要的飲食或生存所依賴的食物類型？(a) 肉食性 (b) 食蟲性 (c) 雜食性 (d) 草食性,(b) 食蟲性
frog54.wav,frog,在以下選項中，你認為哪一種動物負責發出錄音中所捕捉到的聲音？（a）青蛙 （b）公雞 （c）豬 （d）烏鴉,（a）青蛙,根據錄音內容，並考慮錄音中動物的習性與動作，以下哪一個選項中的行為最有可能與該動物發出聲音有關？（a）反芻 （b）搖尾巴 （c）在樹間飛行 （d）在表面間跳躍,（d）在表面間跳躍
frog17.wav,frog,在以下列出的動物中，根據你在提供的音訊檔案中聽到的聲音特徵和音調，你認為最有可能發出這種聲音的是哪一種？(a) sheep (b) frog (c) pig (d) rooster,(b) frog,在分析音訊中的聲音並回想這類動物典型的叫聲後，下列哪一個聲音最能準確地描述錄音中這種動物發出的聲音？(a) 啁啾聲 (b) 吠叫聲 (c) 呱呱叫 (d) 牛叫聲,(c) 呱呱叫
frog26.wav,frog,根據你所聽到的音檔內容及所提供的選項，綜合考慮你能辨識出的所有聲音特徵和特質，你認為這個聲音最有可能是哪一種動物發出來的？(a) 貓 (b) 綿羊 (c) 豬 (d) 青蛙,(d) 青蛙,根據所提供聲音中動物的資訊，以及你所知關於這種動物的生物特徵和常見行為，下列哪一項行為最能代表這種動物？(a) 在各個表面間跳躍 (b) 反芻 (c) 拍動翅膀 (d) 在樹間飛行,(a) 在各個表面間跳躍
frog57.wav,frog,在下列動物中，根據其聽覺特徵，請問哪一種最符合所提供音訊錄音中的聲音？(a) 青蛙 (b) 公雞 (c) 母雞 (d) 豬,(a) 青蛙,根據所提供音訊片段中的動物，你最能自信地將下列哪一種身體特徵與其聯想在一起？(a) 羽毛 (b) 觸手 (c) 蹼狀腳 (d) 鱗片,(c) 蹼狀腳
frog21.wav,frog,根據你聆聽過的音訊檔案以及所提供的選項，你認為哪一種動物最有可能發出這個聲音？ (a) 貓 (b) 母雞 (c) 牛 (d) 青蛙,(d) 青蛙,根據林奈分類法，下列哪一種動物與音訊檔案中的動物分類上最接近？ (a) 蟾蜍 (b) 蝾螈 (c) 美西螈 (d) 水蜥,(a) 蟾蜍
frog1.wav,frog,從以下選項中，您認為錄音中的聲音來源是哪一種動物？(a) 母雞 (b) 公雞 (c) 青蛙 (d) 綿羊,(c) 青蛙,考慮到音檔中的動物聲音以及這類動物通常的照護方式，下列哪一項最有可能是滿足其需求與福祉所需的物品？(a) 擠奶機 (b) 鳥籠 (c) 貓砂盆 (d) 濾水器,(d) 濾水器
frog4.wav,frog,請根據本音訊片段，判斷最有可能發出此聲音的動物，並從選項中選出最有可能的答案。（a）牛 （b）青蛙 （c）貓 （d）綿羊,（b）青蛙,根據提供的聲音，以及普遍已知關於該動物的生物分類與攝食行為，從下列選項中，哪一種飲食型態最能準確描述牠主要攝取的食物？（a）草食性 （b）食蟲性 （c）雜食性 （d）肉食性,（b）食蟲性
frog50.wav,frog,根據選項，您認為哪一種動物與您聽到的聲音有關？ (a) rooster (b) sheep (c) frog (d) pig,(c) frog,根據音訊中提供的聲音以及這些動物通常展現的自然行為，下列哪一種移動方式最準確地描述音訊中的動物移動方式？ (a) 跑步 (b) 飛行 (c) 跳躍 (d) 蠕動,(c) 跳躍
frog12.wav,frog,請根據音檔，從下列所提供的動物中，判斷是哪一種動物發出的聲音？(a) 公雞 (b) 青蛙 (c) 貓 (d) 豬,(b) 青蛙,根據生物分類的原則，下列哪一種動物與音檔中所代表的動物親緣關係最近？(a) 蟾蜍 (b) 墨西哥鉤口蠑螈 (c) 無足螈 (d) 蠑螈,(a) 蟾蜍
frog3.wav,frog,請從提供的選項中，選出與聲音相符的動物？（a）青蛙（b）豬（c）貓（d）羊,（a）青蛙,根據錄音中動物的叫聲，以及大家普遍知道的飼養需求，以下哪一項是為這類動物提供適當照顧和支持時最重要的物品？（a）鳥籠（b）貓砂盆（c）擠奶機（d）水質過濾器,（d）水質過濾器
frog5.wav,frog,在以下選項中，你認為哪一種動物發出了所提供音訊記錄中的聲音？ (a) crow (b) cow (c) dog (d) frog,(d) frog,根據音訊記錄中的動物，以及其自然棲息地和生態角色，你認為下列哪一種食性分類最符合它常吃的食物？ (a) 雜食性 (b) 食蟲性 (c) 肉食性 (d) 草食性,(b) 食蟲性
frog53.wav,frog,從以下動物列表中，你認為哪一種最有可能是所提供音訊檔中聲音的來源？請根據你聽到的聲音特徵與音調作答。(a) 公雞 (b) 母雞 (c) 牛 (d) 青蛙,(d) 青蛙,發出這種聲音的動物最有可能具備哪一種特徵？(a) 蹼足 (b) 觸手 (c) 羽毛 (d) 翅膀,(a) 蹼足
frog38.wav,frog,根據所提供的選項以及你所聆聽的音檔內容，綜合你能辨識出的聲音特徵與特性，你認為這個聲音最有可能是哪一種動物所發出的？(a) 青蛙 (b) 豬 (c) 狗 (d) 母雞,(a) 青蛙,根據音檔內容以及你對該動物在聲音中通常移動方式的了解，你認為下列哪一個選項最符合牠主要的移動方式？(a) 飛行 (b) 跳躍 (c) 奔跑 (d) 蠕動,(b) 跳躍
frog62.wav,frog,在以下列出的動物中，根據其聽覺特徵，你能辨認出哪一種動物最符合所提供的音訊錄音中的聲音？(a) sheep (b) crow (c) frog (d) cat,(c) frog,根據所提供的錄音，並考慮與這類動物通常相關的發聲模式，你會將下列哪一種聲音認為最接近錄音中聽到的聲音？(a) Clucking (b) Chirping (c) Croaking (d) Mooing,(c) Croaking
frog41.wav,frog,根據你所聆聽的音檔與所提供的選項，你認為哪一種動物最有可能與這個聲音相符？(a) 牛 (b) 青蛙 (c) 母雞 (d) 狗,(b) 青蛙,在分析這個聲音並考慮到該動物的自然習性後，你認為以下選項中，哪一個行為最符合這個動物常見的行為特徵？(a) 在樹間飛行 (b) 拍動翅膀 (c) 反芻 (d) 在表面間跳躍,(d) 在表面間跳躍
frog58.wav,frog,在以下選項中，您認為哪一種動物是錄音中聲音的來源？(a) 豬 (b) 羊 (c) 青蛙 (d) 母雞,(c) 青蛙,根據音檔中的聲音，下列哪一個動作最能代表發出這種聲音的動物通常會有的行為？(a) 反芻 (b) 拍動翅膀 (c) 在不同表面間跳躍 (d) 在樹間飛行,(c) 在不同表面間跳躍
frog10.wav,frog,請根據這段音訊片段，判斷最有可能發出此聲音的動物，並從以下選項中選擇最合適的一個。 (a) 公雞 (b) 青蛙 (c) 母雞 (d) 綿羊,(b) 青蛙,考慮到分類學系統，包括科、屬、種等分類，以下哪一種動物與音訊中觀察到的動物在分類學上最為接近？ (a) 美西螈 (b) 蚓螈 (c) 蠑螈 (d) 蟾蜍,(d) 蟾蜍
frog25.wav,frog,根據選項，你認為你聽到的聲音與哪一種動物有關？(a) cow (b) pig (c) crow (d) frog,(d) frog,在以下特徵中，哪一項最符合發出該聲音的動物外觀？(a) 蹼足 (b) 鱗片 (c) 羽毛 (d) 翅膀,(a) 蹼足
frog11.wav,frog,請根據音訊檔，從給定的動物清單中辨識出聲音的來源是哪一種動物？ (a) 青蛙 (b) 狗 (c) 牛 (d) 烏鴉,(a) 青蛙,根據音訊中提供的聲音，並考慮該動物的典型習性、行為以及照顧需求，下列哪一項是照顧發出此聲音動物最重要的物品？ (a) 貓砂盆 (b) 濾水器 (c) 擠奶機 (d) 鳥籠,(b) 濾水器
cow41.wav,cow,請從提供的選項中選擇與聲音相符的動物？(a) 貓 (b) 烏鴉 (c) 牛 (d) 綿羊,(c) 牛,根據所提供的錄音，並結合發出類似聲音動物的典型繁殖策略，下列哪一項最能描述題目動物的繁殖方式？(a) 卵生 (b) 有袋動物繁殖 (c) 胎生 (d) 無性生殖,(c) 胎生
cow57.wav,cow,在所提供的選項中，你認為哪一種動物對應到音檔中所錄製的聲音？（a）hen（母雞） （b）cow（乳牛） （c）rooster（公雞） （d）crow（烏鴉）,（b）cow（乳牛）,根據這個聲音，哪一種生殖方式最能描述音檔中的動物是如何生產或產下後代的？（a）卵生 （b）無性生殖 （c）有袋類動物生殖 （d）胎生,（d）胎生
cow62.wav,cow,根據你聽到的音檔內容，從下列動物中，哪一種最有可能是該聲音的來源？（a）母雞 （b）青蛙 （c）狗 （d）牛,（d）牛,在以下選項中，哪一項最能反映該動物最常見的繁殖方式？（a）胎生 （b）有袋類生殖 （c）無性生殖 （d）卵生,（a）胎生
cow14.wav,cow,根據你聆聽過的音檔以及提供的選項，根據你能辨識出的聲音特徵與特質，你認為這個聲音最有可能是哪一種動物發出的？(a) 牛 (b) 貓 (c) 公雞 (d) 綿羊,(a) 牛,根據音檔裡動物的特徵，以下哪一種繁殖方式最符合它的生殖方式？(a) 卵生 (b) 胎生 (c) 有袋類繁殖 (d) 無性生殖,(b) 胎生
cow47.wav,cow,在下列所列的動物中，您能根據提供的音訊錄音中的聽覺特徵，識別出哪一種動物最接近該聲音嗎？（a）綿羊（b）豬（c）狗（d）牛,（d）牛,根據錄音中聽到的動物，從給出的選項中，這種動物最有可能採用哪一種繁殖方式？（a）有袋類繁殖（b）卵生（c）胎生（d）無性生殖,（c）胎生
cow45.wav,cow,根據你聆聽過的音檔以及提供的選項，你認為哪一種動物最有可能發出這個聲音？(a) 豬 (b) 公雞 (c) 牛 (d) 綿羊,(c) 牛,根據音檔，你認為發出該聲音的動物，以下哪一種繁殖方式最適合與牠聯想？(a) 無性生殖 (b) 胎生 (c) 有袋動物繁殖 (d) 卵生,(b) 胎生
cow0.wav,cow,從以下選項中，你認為哪一種動物是錄音中的聲音來源？(a) 牛 (b) 綿羊 (c) 烏鴉 (d) 公雞,(a) 牛,根據提供的聲音中的動物及其生物特性，以下哪一個選項最能代表這種動物繁殖或生下後代的方式？(a) 胎生 (b) 卵生 (c) 無性生殖 (d) 有袋動物生殖,(a) 胎生
cow56.wav,cow,請辨識在此音訊片段中最可能發出此聲音的動物，並從選項中選出最有可能的答案。 (a) crow (b) cow (c) pig (d) hen,(b) cow,根據音訊錄音以及關於產生類似聲音動物的常識，下列哪一種生殖方式最符合該動物的自然繁殖策略？(a) 卵生 (b) 無性生殖 (c) 有袋生殖 (d) 胎生,(d) 胎生
cow32.wav,cow,根據選項，你認為你所聽到的聲音跟哪一種動物有關？ (a) 貓 (b) 綿羊 (c) 母雞 (d) 牛,(d) 牛,分析錄音中該動物的叫聲以及其自然生殖行為後，你認為下列哪一種是它典型的繁殖方式？ (a) 胎生 (b) 卵生 (c) 有袋生殖 (d) 無性生殖,(a) 胎生
cow31.wav,cow,根據音訊檔案，請問你認為以下哪一種動物是聲音的來源？(a) 牛 (b) 狗 (c) 豬 (d) 母雞,(a) 牛,參考提供的音訊，並根據錄音中動物的自然習性，你認為下列哪一種飲食類別最符合這種動物在其生態系中的主要食物來源？(a) 食肉動物 (b) 食草動物 (c) 食蟲動物 (d) 雜食動物,(b) 食草動物
cow53.wav,cow,請你從提供的選項中選出與該動物聲音相符的動物是？(a) cat (b) cow (c) hen (d) rooster,(b) cow,根據音訊中的聲音，以及考慮動物自然的發聲行為，以下哪一項選項最接近該動物在提供的音訊中發出的聲音？(a) 吠叫 (b) 啾啾叫 (c) 呱呱叫 (d) 哞哞叫,(d) 哞哞叫
cow66.wav,cow,在以下提供的選項中，你認為是哪一種動物發出了錄音中的聲音？(a) 母雞 (b) 豬 (c) 牛 (d) 狗,(c) 牛,當你分析錄音中動物的聲音，並且思考這類動物常見的移動方式時，下列哪一種移動方法最適合這種動物？(a) 游泳 (b) 飛行 (c) 行走 (d) 跳躍,(c) 行走
cow61.wav,cow,根據你聽到的聲音特徵和音調，從下列動物中，你認為哪一種最有可能是所提供音檔中聲音的來源？（a）牛 （b）公雞 （c）羊 （d）豬,（a）牛,考慮音檔內容以及動物通常發出的聲音，下面哪一種聲音最符合錄音中的動物？（a）哞哞叫 （b）啁啾叫 （c）呱呱叫 （d）咯咯叫,（a）哞哞叫
cow49.wav,cow,根據你所聆聽的音檔以及所提供的選項，請問你認為哪一種動物最有可能是這段聲音的來源？請根據你所能辨識的聲音特徵和品質作答。(a) 青蛙 (b) 狗 (c) 牛 (d) 綿羊,(c) 牛,考慮到該動物可能具有的生物特徵以及其生態習性，下列哪一種移動方式最符合錄音中該動物在自然棲息地中常見的移動方式？(a) 飛行 (b) 游泳 (c) 跳躍 (d) 行走,(d) 行走
cow10.wav,cow,在下列列出的動物中，你能根據提供的音訊錄音中的聽覺特徵，辨別出哪一種動物最符合該聲音嗎？(a) 青蛙 (b) 豬 (c) 母雞 (d) 牛,(d) 牛,根據音訊錄音，以下哪一種行為最有可能符合錄音中該動物的常見表現？(a) 拍動翅膀 (b) 反芻 (c) 躲進殼裡 (d) 在樹枝間跳躍,(b) 反芻
cow60.wav,cow,根據你所聆聽的音檔和以下提供的選項，你認為哪一種動物最可能發出這個聲音？(a) 青蛙 (b) 牛 (c) 豬 (d) 狗,(b) 牛,依據所提供的聲音，並考量此聲音所屬動物的生態和生物學特徵，下列哪一種生殖方式最符合音檔中動物的生產或繁殖方式？(a) 有袋動物繁殖 (b) 卵生 (c) 胎生 (d) 無性生殖,(c) 胎生
cow7.wav,cow,從下列選項中，您認為錄音中的聲音來源是哪一種動物？(a) 綿羊 (b) 母雞 (c) 烏鴉 (d) 牛,(d) 牛,根據錄音內容與發出聲音的動物之自然需求，以下哪一項最能提供適當照護與支持其福祉？(a) 捕蟲器 (b) 棲木 (c) 擠奶機 (d) 鳥籠,(c) 擠奶機
cow63.wav,cow,請根據這段音訊辨識出最有可能發出這個聲音的動物，並從以下選項中選出最可能的答案。（a）牛（b）母雞（c）狗（d）公雞,（a）牛,根據所提供的聲音，哪一項身體特徵最有可能符合發出這個聲音的動物？請考慮牠的自然行為與外觀，並從以下選項中選出一項。（a）喙（b）蹄子（c）鰭（d）蹼,（b）蹄子
cow39.wav,cow,根據選項，你認為你聽到的這個聲音是屬於哪一種動物？(a) 豬 (b) 烏鴉 (c) 牛 (d) 綿羊,(c) 牛,根據錄音中動物的聲音，結合其典型棲息地與覓食行為，以下哪些選項最能正確代表它主要的飲食型態？(a) 草食性 (b) 食蟲性 (c) 雜食性 (d) 肉食性,(a) 草食性
cow25.wav,cow,從音訊檔案中，請從提供的選項中辨認出製造聲音的動物是哪一種？(a) dog (b) cow (c) pig (d) rooster,(b) cow,根據所提供的錄音，以及結合錄音中動物所發出的聲音特徵，您認為下列哪一種叫聲最為相似？(a) Croaking (b) Barking (c) Chirping (d) Mooing,(d) Mooing
cow3.wav,cow,你能從提供的選項中選出與聲音相符的動物嗎？（a）sheep（b）hen（c）cow（d）cat,（c）cow,在聆聽錄音中的動物聲音，並結合你所熟知動物的行為後，下列哪一個動作最能代表其自然或最典型的行為方式？（a）躲進殼裡（b）爬樹（c）拍動翅膀（d）反芻,（d）反芻
cow64.wav,cow,在以下提供的選項中，您認為哪一種動物是錄音中所捕捉到聲音的來源？(a) crow (b) hen (c) pig (d) cow,(d) cow,根據所提供的聲音，以下哪些飲食類型最有可能符合錄音中動物的覓食習性？(a) 草食性 (b) 雜食性 (c) 食蟲性 (d) 肉食性,(a) 草食性
cow44.wav,cow,根據以下動物清單，根據你聽到的音檔中聲音的特徵與音調，你認為最有可能發出這個聲音的動物是哪一種？(a) 牛 (b) 公雞 (c) 貓 (d) 綿羊,(a) 牛,根據所提供的聲音以及此類動物相關的生物特徵，你認為在下列哪一種移動方式中，最能準確表現它在環境中的移動方式？(a) 游泳 (b) 走路 (c) 飛行 (d) 跳躍,(b) 走路
cow27.wav,cow,根據你所聽到的音頻檔案以及所提供的選項，綜合判斷聲音的特徵和特質，你認為這個聲音最有可能是哪種動物發出的？(a) 狗 (b) 牛 (c) 烏鴉 (d) 公雞,(b) 牛,以這個聲音作為線索，根據你對發出這個聲音的動物的了解，你認為下列哪些身體特徵最能與牠產生聯想？(a) 鰭 (b) 鱗片 (c) 蹄 (d) 羽毛,(c) 蹄
cow34.wav,cow,在下列動物中，請根據其聽覺特徵判斷，哪一種動物最符合所提供錄音中的聲音？(a) 青蛙 (b) 公雞 (c) 貓 (d) 牛,(d) 牛,根據錄音中動物的聲音，並考慮該類動物通常需要的物品或工具，下列哪一項最符合照顧這種動物時常用的需求？(a) 擠奶機 (b) 水族箱過濾器 (c) 鳥籠 (d) 捕蟲器,(a) 擠奶機
cow38.wav,cow,根據你聆聽的音檔以及提供的選項，你認為哪一種動物最有可能和該聲音相符？(a) 牛 (b) 烏鴉 (c) 青蛙 (d) 綿羊,(a) 牛,根據所提供的錄音，並結合會發出類似聲音動物的典型繁殖策略，下列哪一項最能描述該動物的繁殖方式？(a) 卵生 (b) 有袋動物繁殖 (c) 胎生 (d) 無性生殖,(c) 胎生
cow65.wav,cow,從下列選項中，請問你認為錄音中發出聲音的動物是什麼？(a) 烏鴉 (b) 牛 (c) 公雞 (d) 豬,(b) 牛,根據聲音判斷，下列哪一種生殖方式最能描述錄音中動物生產或繁殖後代的方式？(a) 有袋類生殖 (b) 無性生殖 (c) 卵生 (d) 胎生,(d) 胎生
cow28.wav,cow,"請根據此音訊片段中的聲音，判斷最有可能發出此聲音的動物，並從下列選項中選出最有可能的答案。
(a) crow（烏鴉） (b) rooster（公雞） (c) cow（牛） (d) cat（貓）",(c) cow（牛）,"根據音訊中動物的聲音，下列哪一種飲食型態最能準確描述該動物主要的食物？
(a) Carnivore（肉食性） (b) Herbivore（草食性） (c) Insectivore（食蟲性） (d) Omnivore（雜食性）",(b) Herbivore（草食性）
